customer_id,name,age,gender,employment_status,income,credit_score,region
452,Heather Nguyen,26,Male,Employed,233818,541,Nairobi
453,Jared Vargas,45,Female,Employed,64566,330,Thika
454,Jennifer Bass,63,Male,Unemployed,116705,667,Nairobi
455,Vincent Hines,58,Female,Employed,174460,501,Nakuru
456,Jason Bird,23,Female,Employed,70399,796,Kisumu
457,Misty Nguyen,63,Male,Employed,255321,776,Mombasa
458,Richard Randall,25,Male,Self-employed,108225,682,Eldoret
459,Paul Hunt,31,Male,Student,248046,738,Kisumu
460,Connor Morris,48,Male,Student,122085,703,Nakuru
461,Brittany Mejia,62,Female,Self-employed,258474,766,Thika
462,Brittany Martin,49,Male,Employed,129134,521,Thika
463,Nicholas Smith,48,Male,Self-employed,181871,400,Mombasa
464,Rebecca Moss,39,Male,Self-employed,300391,678,Mombasa
465,James Garner PhD,52,Male,Student,66839,465,Eldoret
466,Sherry Watson,58,Female,Employed,294375,812,Mombasa
467,Jonathan Martin,43,Male,Unemployed,71090,467,Thika
468,Ryan Brown,39,Male,Employed,222193,328,Mombasa
469,Christopher Morris,29,Female,Student,265505,413,Kisumu
470,Shirley Frederick,36,Female,Student,240941,822,Nairobi
471,Roy Sanchez,66,Male,Unemployed,257298,835,Thika
472,Paula Scott,49,Male,Unemployed,237338,807,Thika
473,Brittany Bryant,57,Male,Student,45998,563,Nairobi
474,Ryan Charles,23,Female,Student,249298,491,Nakuru
475,Michael Graves,27,Male,Unemployed,76655,741,Eldoret
476,John Martin,33,Female,Student,145366,518,Kisumu
477,Eric Williams,41,Female,Employed,180026,545,Mombasa
478,Wayne Carter,63,Female,Unemployed,65835,520,Mombasa
479,Christine Hernandez,58,Female,Student,216295,792,Mombasa
480,Mr. Gregory Solis MD,50,Female,Employed,298187,706,Eldoret
481,Mr. Charles Dixon,21,Male,Unemployed,93700,655,Nairobi
482,Victoria Wilson,36,Male,Unemployed,324092,413,Kisumu
483,John Fuller,55,Female,Student,148580,721,Kisumu
484,Rachel Hamilton,36,Male,Student,306103,602,Nakuru
485,Robert Adams,41,Male,Student,157870,430,Nakuru
486,Ariel Fuentes,62,Female,Employed,141624,786,Nakuru
487,Laura Roberts,64,Female,Student,346750,301,Thika
488,Benjamin Rojas,68,Female,Unemployed,290308,774,Kisumu
489,Travis Mcmillan,23,Male,Employed,167088,420,Mombasa
490,Tammy Williams,38,Female,Unemployed,226434,438,Nairobi
491,David Cook,31,Female,Student,58795,828,Thika
492,Terry Morris,60,Female,Student,104165,737,Nakuru
493,Cassandra Gonzalez,28,Female,Employed,218806,764,Thika
494,Nicole Leach,40,Female,Employed,34688,547,Thika
495,Tiffany Burns,69,Female,Employed,152911,672,Thika
496,Rodney Mcdaniel,55,Male,Self-employed,296613,732,Kisumu
497,John Smith,27,Female,Student,204069,709,Mombasa
498,Elizabeth Jones,21,Male,Student,345974,710,Eldoret
499,Christopher Keller,42,Male,Unemployed,100639,674,Mombasa
500,Denise Moore,35,Female,Unemployed,344930,627,Nairobi
501,Ashley Davidson,30,Female,Employed,118242,570,Mombasa
502,Cindy Kennedy,60,Female,Student,247833,377,Thika
503,Amanda Davis,26,Male,Unemployed,32782,404,Eldoret
504,Kylie Williams,50,Female,Employed,281572,764,Nairobi
505,Scott Cordova,44,Male,Student,283691,728,Nairobi
506,Hailey Davis,44,Female,Self-employed,188274,388,Thika
507,Steven Wong,30,Female,Employed,44639,483,Nakuru
508,Benjamin Brown,68,Male,Unemployed,184874,485,Nakuru
509,Deanna Harrison,36,Female,Self-employed,86788,347,Nairobi
510,Christopher_Robinson,69,Male,Student,204855,618,Thika
511,Sarah Sandoval,46,Male,Student,56365,633,Kisumu
512,Todd Lamb,45,Male,Student,48945,836,Thika
513,Robert Long,21,Male,Employed,238432,765,Thika
514,Danielle Mclean,26,Male,Employed,193767,595,Thika
515,Debbie Schwartz,28,Female,Self-employed,26556,380,Kisumu
516,Kevin Rivera,40,Female,Unemployed,295065,815,Thika
517,Michael Hall,68,Male,Student,255778,498,Kisumu
518,Anna Johnson,31,Female,Unemployed,223547,483,Nairobi
519,Jose Orr,45,Female,Employed,276857,625,Mombasa
520,Kristina Kelley,43,Male,Employed,262244,494,Thika
521,James Daniel,50,Male,Self-employed,240381,450,Thika
522,Andre Spencer,32,Female,Unemployed,229336,501,Mombasa
523,Teresa Kelley,30,Male,Employed,141589,626,Kisumu
524,Ronald Morris,57,Male,Self-employed,157032,505,Mombasa
525,Annette Taylor,39,Male,Student,211565,815,Nairobi
526,Jeremy Cummings,64,Female,Student,312647,646,Eldoret
527,Jerome Garcia,50,Female,Self-employed,83427,668,Kisumu
528,Ellen Carlson,69,Female,Employed,207833,598,Thika
529,David Burns,66,Male,Employed,288458,675,Thika
530,Ralph Robinson,30,Male,Self-employed,345521,647,Eldoret
531,Leah Nguyen,56,Male,Student,241907,813,Eldoret
532,Summer Morris,22,Female,Student,163930,351,Nairobi
533,Ryan Daugherty,48,Female,Self-employed,315079,400,Thika
534,Rhonda Fuentes,53,Female,Student,67241,692,Nairobi
535,Shawn Walker,48,Female,Employed,314973,712,Nairobi
536,Nancy Wilson,54,Female,Employed,294062,527,Nairobi
537,Jason Sherman,58,Male,Employed,325078,395,Mombasa
538,Alan Shepard,65,Male,Student,90719,513,Nairobi
539,Rebecca_Thomas,23,Male,Unemployed,166473,404,Kisumu
540,Catherine Jones,49,Male,Student,54590,371,Thika
541,Tammy Lee,51,Male,Self-employed,24271,381,Nakuru
542,Karen Rodriguez,29,Female,Employed,229886,507,Kisumu
543,Ricky Allen,54,Female,Self-employed,123122,323,Mombasa
544,Susan Rose,37,Male,Student,195926,399,Kisumu
545,Brittany Novak,63,Male,Student,129105,490,Nairobi
546,Daniel Jones,29,Female,Employed,192660,500,Eldoret
547,Maxwell Guerra,64,Male,Student,192707,609,Nairobi
548,John Garrett,29,Male,Employed,204200,775,Eldoret
549,Heidi Waller,37,Female,Employed,166184,433,Nairobi
550,Michael Jones,53,Male,Unemployed,185149,386,Thika
551,Tara Contreras,68,Male,Unemployed,155395,582,Kisumu
552,Jennifer Fitzgerald,57,Female,Unemployed,286586,731,Nakuru
553,Emily Anderson,50,Male,Self-employed,205511,636,Thika
554,Dale Davis,31,Female,Self-employed,125217,575,Mombasa
555,Tasha Howard,54,Female,Employed,123098,730,Nairobi
556,Michele Barnes,53,Male,Student,185339,355,Nakuru
557,Elizabeth Benitez,30,Male,Student,343093,614,Eldoret
558,Samantha Decker,37,Female,Employed,146865,707,Thika
559,William Gomez,56,Male,Student,30409,429,Kisumu
560,Angela Grimes,60,Male,Employed,340419,388,Mombasa
561,Mr. William Long IV,67,Female,Self-employed,276471,411,Mombasa
562,Jacob Lee,50,Female,Employed,180777,389,Thika
563,Kimberly Larson,48,Female,Employed,50993,605,Mombasa
564,Sarah Garcia,42,Male,Student,345773,697,Nairobi
565,Gwendolyn Robinson,60,Female,Unemployed,273856,499,Thika
566,Vanessa Scott,60,Female,Unemployed,193591,790,Eldoret
567,Mr. William Rios,57,Male,Self-employed,288351,613,Thika
568,Caleb Wade,63,Female,Employed,305018,341,Eldoret
569,Tamara Brown,31,Male,Student,32410,508,Mombasa
570,Melissa Jackson,30,Female,Student,64572,388,Eldoret
571,Courtney Evans DVM,44,Male,Unemployed,28861,775,Mombasa
572,Morgan Hawkins,26,Female,Self-employed,288731,401,Kisumu
573,Janet Morris,21,Female,Self-employed,151942,630,Thika
574,Matthew Hinton,56,Female,Unemployed,320869,620,Mombasa
575,Evan Valenzuela,69,Male,Employed,195584,481,Nairobi
576,Matthew Owens,48,Male,Student,84627,576,Thika
577,Jeffrey Lambert,47,Male,Student,71129,466,Nakuru
578,Rebecca Rodriguez,34,Female,Student,252916,795,Kisumu
579,Steve Freeman,35,Female,Unemployed,186255,602,Nakuru
580,Cassandra Mccoy,68,Female,Unemployed,77276,536,Kisumu
581,Erica Smith,35,Male,Student,303191,803,Nakuru
582,Steven Lane,50,Male,Student,73629,736,Nairobi
583,Stephen Miller,48,Male,Self-employed,169284,613,Nakuru
584,Sean Wheeler,29,Female,Student,180668,555,Thika
585,Logan Lane,55,Female,Employed,80223,837,Nairobi
586,Christian Moore,44,Female,Employed,149586,454,Kisumu
587,Jeremy Bishop,58,Female,Self-employed,164121,686,Kisumu
588,Megan Evans,63,Male,Self-employed,313519,797,Eldoret
589,Michael Watts,67,Female,Student,158023,336,Nairobi
590,Marc Williams,32,Female,Self-employed,145573,648,Mombasa
591,Jessica White,33,Female,Self-employed,75513,406,Nairobi
592,Donna Obrien MD,36,Female,Employed,188804,513,Mombasa
593,Edward Henson,26,Male,Unemployed,28850,648,Eldoret
594,Kevin Buchanan,42,Male,Self-employed,282651,370,Nakuru
595,Lisa York,62,Female,Employed,273475,302,Mombasa
596,Michael Franklin,57,Female,Self-employed,226732,613,Kisumu
597,Rhonda Baker,36,Male,Self-employed,20161,500,Nairobi
598,Carrie Robbins,64,Female,Student,129750,484,Nakuru
599,Ryan Sanchez,27,Female,Unemployed,327391,797,Kisumu
600,Christopher Jones,24,Female,Employed,34630,631,Nakuru
601,Alexis Larsen,51,Female,Unemployed,161264,516,Mombasa
602,Meredith Davis,23,Female,Unemployed,304898,604,Nakuru
603,Gregory Murphy,64,Male,Employed,100030,831,Kisumu
604,Jessica Bailey,37,Male,Unemployed,25867,371,Thika
605,Maurice Fuller,38,Female,Employed,233087,783,Mombasa
606,Mr. Gary Bush,51,Female,Self-employed,286882,713,Kisumu
607,Benjamin Garza,53,Female,Employed,222248,735,Nairobi
608,Mr. Gregory Robinson Jr.,60,Female,Unemployed,277785,431,Kisumu
609,Anthony Burnett,40,Female,Student,322596,559,Thika
610,Ann Cruz,51,Male,Student,136769,845,Nairobi
611,Kristina Mcgee,32,Male,Employed,146234,586,Kisumu
612,Donna Wilson,53,Male,Self-employed,79699,645,Kisumu
613,Mrs. Debra Maynard,67,Female,Self-employed,151836,338,Eldoret
614,Karen Jordan,47,Male,Student,119424,746,Thika
615,Jason Oliver,48,Male,Student,144389,403,Nakuru
616,Christina Adams,54,Female,Unemployed,167689,560,Mombasa
617,Jennifer Harrington,36,Male,Employed,61735,473,Nakuru
618,Courtney Navarro MD,65,Female,Employed,143945,663,Thika
619,Thomas Carr,21,Male,Student,155883,344,Mombasa
620,Morgan Irwin,33,Male,Employed,291106,390,Nakuru
621,Beverly Vargas,68,Female,Unemployed,247542,705,Thika
622,Kathy Robinson,55,Male,Employed,132384,459,Thika
623,Ebony Bird,63,Male,Employed,246781,834,Nairobi
624,Rebecca Carter,37,Male,Self-employed,349699,831,Kisumu
625,Dylan Nash,28,Male,Unemployed,255997,841,Eldoret
626,Cheyenne Cross,43,Male,Student,254285,343,Thika
627,Michael Cole,30,Male,Self-employed,122769,832,Nakuru
628,Michael Lopez,27,Male,Self-employed,300970,432,Thika
629,Gary Hughes,34,Male,Employed,259879,814,Mombasa
630,Jessica Sexton,21,Male,Employed,124227,457,Eldoret
631,Tim Garcia,21,Male,Unemployed,259299,839,Kisumu
632,Christopher Branch,31,Female,Employed,102265,802,Nairobi
633,Jennifer Davila,51,Male,Self-employed,54262,592,Nakuru
634,Karen Buchanan,35,Female,Student,234457,492,Mombasa
635,Sherri Washington,52,Male,Self-employed,113530,690,Mombasa
636,Charles Rogers,40,Male,Employed,227634,303,Eldoret
637,Samantha Phelps,43,Female,Employed,198359,810,Eldoret
638,Jennifer Young,30,Female,Employed,67173,597,Thika
639,Cheryl Green,32,Female,Unemployed,150522,786,Nakuru
640,Emily Watson,67,Male,Employed,236922,729,Mombasa
641,Amber Stone,49,Female,Unemployed,200565,482,Mombasa
642,Brandon Porter,34,Female,Employed,78430,389,Nakuru
643,David Fischer,28,Female,Unemployed,348651,529,Nakuru
644,Catherine Thomas,30,Female,Self-employed,192461,411,Nairobi
645,Pam York MD,63,Female,Self-employed,116509,303,Nakuru
646,Carl Taylor,31,Female,Unemployed,90906,626,Mombasa
647,Angela Powell,30,Male,Student,325740,483,Nakuru
648,Robert Cooper,45,Male,Student,78496,599,Mombasa
649,Andrew Figueroa,35,Male,Employed,56059,777,Nakuru
650,Richard Rodgers,21,Male,Self-employed,23357,505,Eldoret
651,Stephanie Boyd,23,Male,Self-employed,290178,805,Kisumu
652,Tiffany Johnson,66,Female,Employed,248303,745,Nakuru
653,Heidi Barnett,32,Female,Employed,56242,741,Kisumu
654,Felicia Brandt,39,Female,Employed,115509,465,Thika
655,Emma Henderson,27,Female,Self-employed,50250,466,Nairobi
656,Vanessa Kelley,28,Male,Employed,164721,497,Nairobi
657,Amy Cohen,56,Male,Unemployed,186567,839,Mombasa
658,James Benson,50,Female,Unemployed,277932,821,Mombasa
659,Jonathan Davis,55,Female,Employed,130720,318,Thika
660,Alexandra Pierce,64,Female,Self-employed,144895,536,Mombasa
661,Ronald Baldwin,36,Female,Student,346634,808,Mombasa
662,Steven Wang,64,Male,Unemployed,51527,487,Thika
663,Karen Erickson,45,Male,Employed,327853,498,Thika
664,Jennifer Schultz,58,Male,Self-employed,236403,422,Mombasa
665,Laura Cooper,52,Male,Student,311384,439,Nakuru
666,Ann Allen,57,Female,Self-employed,337544,652,Nakuru
667,Thomas Johnson,41,Female,Unemployed,99298,727,Nairobi
668,Joshua Dickerson,50,Female,Employed,50316,614,Kisumu
669,Abigail Ortiz,68,Female,Student,293267,535,Eldoret
670,Amanda Allen,56,Male,Self-employed,296612,579,Kisumu
671,Brooke Benjamin,59,Male,Self-employed,254651,615,Thika
672,Melissa Harvey,40,Male,Unemployed,155775,839,Nairobi
673,Christina Whitaker,57,Female,Self-employed,335444,371,Nakuru
674,Matthew Potts,58,Male,Student,279446,432,Mombasa
675,Alyssa Vincent,52,Female,Employed,39595,526,Nakuru
676,Mary Floyd,35,Female,Unemployed,208120,568,Kisumu
677,Gabriel Fowler,23,Female,Employed,34008,568,Kisumu
678,Amy Phillips,21,Male,Student,42845,456,Kisumu
679,Daniel Williams,40,Female,Employed,31268,475,Mombasa
680,Jack Mcgrath,61,Male,Unemployed,110313,309,Eldoret
681,Anthony Terrell,24,Female,Student,151579,768,Nakuru
682,Jose Rodriguez,67,Male,Unemployed,239751,651,Nakuru
683,Phillip Huerta,38,Male,Student,175099,311,Mombasa
684,Robert Bennett MD,69,Female,Student,64820,308,Kisumu
685,Anthony Mosley,53,Female,Self-employed,51868,653,Eldoret
686,Courtney Price,42,Female,Employed,321751,364,Kisumu
687,Doris Butler,33,Female,Employed,99714,674,Eldoret
688,Mary Cain,22,Female,Self-employed,266484,356,Nairobi
689,Shelby Hanson,61,Male,Self-employed,118808,473,Mombasa
690,Brenda Hendricks,68,Male,Unemployed,221709,617,Nairobi
691,Amanda Vazquez,38,Male,Unemployed,141245,742,Eldoret
692,Shari Olson,39,Male,Student,119587,605,Kisumu
693,Anna Nixon,25,Female,Employed,247950,496,Nakuru
694,Alex Coleman,43,Female,Student,208567,777,Nairobi
695,Sonya George,69,Male,Employed,191492,780,Mombasa
696,Christopher Carlson,28,Female,Self-employed,312850,812,Eldoret
697,Zachary Mckenzie,56,Female,Unemployed,104759,625,Mombasa
698,Miss Ashley Johnson,41,Male,Student,186592,425,Nakuru
699,Gregory Hendrix,47,Female,Student,135406,831,Thika
700,Hunter Walter,57,Male,Employed,327847,424,Nakuru
701,William Rose,55,Male,Employed,207041,689,Nairobi
702,Kerry Yates,55,Male,Self-employed,345743,633,Nakuru
703,Brandon Diaz,32,Female,Employed,260091,560,Nairobi
704,Jacqueline Lawrence,46,Female,Self-employed,305346,684,Eldoret
705,Karen Holmes,41,Female,Unemployed,215135,594,Nairobi
706,Vanessa Randall,29,Male,Unemployed,177671,704,Mombasa
707,Keith Sherman,31,Male,Self-employed,27308,744,Kisumu
708,Michael Washington,65,Female,Unemployed,45815,740,Nairobi
709,Kyle Parker,46,Male,Employed,217058,439,Mombasa
710,Melissa Sanchez,56,Female,Student,236181,361,Kisumu
711,Brandon Mcclure,55,Male,Employed,59720,650,Kisumu
712,Dr. Marcus Carter,66,Male,Self-employed,263916,827,Mombasa
713,Betty Kelley,62,Male,Unemployed,252294,434,Thika
714,Brenda Roberts,33,Female,Employed,30781,612,Thika
715,Courtney Schultz,33,Male,Unemployed,166208,502,Nairobi
716,Matthew Martinez,22,Male,Student,279120,533,Nairobi
717,Timothy Herrera,23,Male,Employed,31925,366,Eldoret
718,Amy Hunter,43,Male,Student,253826,737,Eldoret
719,Jennifer Klein DVM,64,Female,Employed,72285,563,Nakuru
720,Laura Thomas,60,Female,Employed,281798,311,Thika
721,Taylor Harding,55,Female,Unemployed,171997,425,Mombasa
722,Justin Brown,30,Female,Unemployed,239717,467,Nakuru
723,Cassandra Vasquez,21,Male,Self-employed,135168,696,Nakuru
724,Tyrone Rich,33,Female,Employed,235150,338,Thika
725,Jonathan Wilson,68,Female,Student,216302,339,Kisumu
726,Hannah Barker,45,Female,Student,187747,806,Nakuru
727,Jacob Richard,25,Female,Student,71757,328,Thika
728,Crystal Singh,36,Female,Unemployed,163999,480,Mombasa
729,Kevin Davis,58,Male,Employed,31368,424,Kisumu
730,Steve Nash,25,Male,Unemployed,211346,302,Eldoret
731,James Thomas,56,Female,Self-employed,110476,623,Eldoret
732,Darlene Scott,59,Female,Student,268107,416,Nakuru
733,Jasmine Wise,49,Female,Self-employed,103811,307,Thika
734,Janice Holmes,60,Female,Self-employed,140721,490,Thika
735,Jason Jones,29,Female,Employed,314645,456,Mombasa
736,James Bradley,24,Male,Unemployed,22926,426,Nakuru
737,Kenneth Potter,45,Female,Employed,70781,748,Thika
738,Scott Jennings,35,Male,Unemployed,108180,645,Nairobi
739,Adriana Miller,50,Female,Employed,227887,403,Kisumu
740,Peggy Cruz,25,Male,Self-employed,23038,565,Thika
741,Jessica Rowe,69,Female,Self-employed,321531,678,Mombasa
742,Arthur Lee,57,Female,Unemployed,52127,602,Kisumu
743,Michael Clark,41,Female,Employed,145222,771,Nairobi
744,Barbara Stevens,21,Female,Employed,115202,437,Thika
745,Mary Baker,40,Female,Self-employed,210640,459,Thika
746,Margaret Robinson,26,Male,Self-employed,336384,560,Mombasa
747,Hector Sanchez,28,Male,Unemployed,147932,751,Kisumu
748,Melanie Chavez,61,Male,Employed,233219,736,Thika
749,Cheryl Fitzgerald,25,Male,Employed,334436,681,Nairobi
750,Heidi Wiggins,45,Female,Unemployed,300636,557,Mombasa
751,Eric Bennett,44,Female,Self-employed,166526,657,Mombasa
752,Dr. Daniel Rose,53,Female,Student,123805,779,Nairobi
753,Katherine Shepard,35,Female,Student,339286,783,Eldoret
754,Frederick Taylor,36,Female,Self-employed,178471,467,Mombasa
755,Sean Bowman,56,Male,Student,37936,430,Kisumu
756,Jesse Berry,66,Male,Employed,324522,533,Mombasa
757,Tammie Berger,69,Female,Unemployed,173444,815,Nairobi
758,David Small,48,Male,Unemployed,178829,735,Kisumu
759,Ashley Cantu,62,Female,Employed,116665,314,Kisumu
760,Ronald Jenkins,66,Male,Employed,243679,719,Mombasa
761,Heather Morris,43,Female,Employed,196993,346,Thika
762,Mr. James Valencia,43,Male,Self-employed,260578,560,Kisumu
763,Jeffrey Aguilar,33,Male,Unemployed,66134,579,Eldoret
764,Ryan Miller,59,Male,Employed,47788,717,Eldoret
765,Alicia Molina,67,Female,Self-employed,269243,407,Nairobi
766,Whitney Kelley,31,Male,Self-employed,346807,469,Mombasa
767,Sara Moore,26,Female,Employed,142168,418,Thika
768,Brenda Vazquez,40,Female,Unemployed,172361,623,Mombasa
769,Linda Hardy,27,Female,Self-employed,46894,579,Nakuru
770,Michelle Rivas,47,Male,Self-employed,122354,684,Thika
771,Joseph Cortez,52,Female,Self-employed,137589,550,Nakuru
772,Sarah Robinson,46,Female,Employed,179749,436,Mombasa
773,Katie Chase,55,Male,Unemployed,240448,406,Kisumu
774,John Russell,60,Female,Student,183166,306,Nairobi
775,Margaret Hines,47,Female,Self-employed,42023,562,Nairobi
776,Michael Cohen,31,Male,Student,77817,799,Nairobi
777,Claire Johnson,30,Female,Student,208453,490,Mombasa
778,Amanda Jones,67,Female,Student,278376,607,Kisumu
779,Timothy Rogers,56,Male,Student,255344,614,Thika
780,Edward Martinez,58,Female,Self-employed,189177,792,Eldoret
781,Anita Bradshaw,63,Female,Employed,295606,701,Mombasa
782,Marcia Nguyen,56,Female,Student,59008,828,Nakuru
783,John Edwards,45,Male,Self-employed,65646,789,Nairobi
784,Yolanda Bates DVM,43,Female,Employed,32743,520,Mombasa
785,Roy Salinas,53,Male,Employed,100433,824,Thika
786,Monica Brady,50,Male,Self-employed,293383,651,Thika
787,Elizabeth Durham,51,Male,Student,189017,572,Kisumu
788,David Young,30,Female,Unemployed,133663,514,Kisumu
789,Wendy Kelley,53,Female,Student,57091,417,Kisumu
790,Yolanda Shaffer,57,Female,Self-employed,96369,306,Nairobi
